Name,ConflictStatus,Story Count,Description,Notes,Publishable,InternalNotes,Stories,Ethics Doc Lines,Eric,Melania,Junior
Trump Organization Inc.,Active,59,"The Trump Organization is the collective name for a group of approximately 500 business entities of which Donald Trump, the current U.S. President, is the sole or principal owner. The businesses include hotels, international real estate, golf clubs and more. While President Trump still owns the company, his sons, Donald Trump Jr. and Eric Trump, have day-to-day control.",,Approved,connected to record w/ no ID,"https://www.washingtonpost.com/politics/inside-trumps-financial-ties-to-russia-and-his-unusual-flattery-of-vladimir-putin/2016/06/17/dbdcaac8-31a6-11e6-8ff7-7b6c1998b7a0_story.html?utm_term=.58393114f26e,https://www.nytimes.com/2016/08/21/us/politics/donald-trump-debt.html,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html,https://www.washingtonpost.com/news/wonk/wp/2016/09/30/trumps-unthinkable-conflict-millions-in-debts-to-german-bank-now-facing-federal-fines/?utm_term=.66663f022cff,https://www.nytimes.com/2016/11/06/us/politics/donald-trump-business-tax-records.html?mtrref=undefined,https://www.taiwannews.com.tw/en/news/3031091,https://www.reuters.com/article/us-usa-trump-argentina/trump-organization-says-it-has-no-plans-to-build-buenos-aires-tower-idUSKBN14N1W7,http://www.npr.org/sections/parallels/2016/11/22/502895797/whos-the-new-philippine-envoy-the-man-building-trump-tower-manila,https://www.bloomberg.com/politics/articles/2016-11-22/trump-s-business-partner-will-be-manila-s-man-in-washington?cmpid=socialflow-twitter-business&amp;utm_content=business&amp;utm_campaign=socialflow-organic&amp;utm_source=twitter&amp;utm_medium=social,https://www.washingtonpost.com/politics/trumps-presidency-overseas-business-deals-and-relations-with-foreign-governments-could-all-become-intertwined/2016/11/25/d2bc83f8-b0e2-11e6-8616-52b15787add0_story.html?utm_term=.6474a90a3947,https://www.nytimes.com/2016/12/21/business/economy/trump-organization-labor-unions-hotels.html,http://money.cnn.com/2017/01/23/news/donald-trump-resigns-business/,https://amp.thedailybeast.com/trump-org-gifts-treasury-dollar150k-in-foreign-government-emoluments,http://www.mcclatchydc.com/article204578309.html,https://mobile.nytimes.com/2018/03/10/business/trumps-kushners-hotel-deals.html?referer=https://amp-cnn-com.cdn.ampproject.org/c/s/amp.cnn.com/cnn/2018/03/11/politics/new-york-times-jared-kushner-donald-trump-hotel/index.html,https://www.washingtonpost.com/politics/jared-kushner-and-ivanka-trump-made-at-least-82-million-in-outside-income-last-year-while-serving-in-the-white-house-filings-show/2018/06/11/a41d0720-6dab-11e8-bd50-b80389a4e569_story.html?utm_term=.9b5baa8980b3,https://www.washingtonpost.com/politics/congressional-democrats-seek-ruling-against-trump-to-enforce-emoluments-clause/2018/06/07/2469538e-6a55-11e8-bea7-c8eb28bc52b1_story.html?utm_term=.d25a12693375,https://www.npr.org/2018/06/12/619101573/ivanka-trump-and-jared-kushner-earned-more-than-80-million-last-year-filings-sho,http://www.mcclatchydc.com/news/politics-government/white-house/article210477439.html,http://www.foxnews.com/politics/2018/02/21/trump-jr-steals-spotlight-from-canadas-trudeau-as-india-visits-coincide.html,https://www.washingtonpost.com/world/trump-jr-to-give-foreign-policy-speech-while-on-unofficial-business-trip-to-india/2018/02/19/37d00c37-d9e8-40c4-934b-0a26b8160dcd_story.html?utm_term=.8a66e23946b3,https://www.forbes.com/trump-tenants/#4fcc6c891d32,https://www.fastcompany.com/40526424/trump-organization-revives-project-in-dominican-republic-roiling-local-politics,http://www.newsweek.com/if-trump-organization-launches-dominican-republic-projects-it-could-be-grounds-801765,https://sunlightfoundation.com/2018/02/02/this-week-in-conflicts-of-interest-a-resignation-disclosure-required-and-a-chance-to-meet-donald-trump-jr/,https://www.damacproperties.com/en/media-centre/press-releases/damac-awards-infrastructure-works-contract-at-akoya-oxygen-to-cscec-as-construction-spend,http://www.mcclatchydc.com/news/politics-government/white-house/article172443417.html,http://www.constructionweekonline.com/article-49557-cscec-lands-19m-damac-contract-for-dubais-akoya-oxygen/,http://money.cnn.com/2018/06/11/news/ivanka-trump-jared-kushner-finances/index.html,https://www.mcclatchydc.com/news/nation-world/article213846794.html,https://mobile.nytimes.com/2018/06/24/us/politics/trump-challenge-coins.html?hp&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news,http://www.newsweek.com/ocasio-cortez-impeach-trump-997615?amp=1,https://mobile.nytimes.com/2018/06/21/business/trumps-kushners-end-hotel-deals.html,https://www.propublica.org/article/political-and-taxpayer-spending-at-trump-properties-16-1-million,https://www.mcclatchydc.com/news/politics-government/white-house/article214265614.html,https://www.mcclatchydc.com/news/politics-government/white-house/article215089160.html,https://www.npr.org/2018/07/21/631164949/the-value-of-russia-putin-to-trump,https://www.cnn.com/2018/07/24/politics/ivanka-trump-brand-company/index.html,https://www.cnn.com/2018/07/25/politics/emoluments-case-donald-trump-washington-dc/index.html,https://www.washingtonpost.com/politics/federal-judge-allows-emoluments-case-against-trump-to-proceed/2018/07/25/c8070206-8fa4-11e8-8322-b5482bf5e0f5_story.html?utm_term=.0773c88e9386,https://www.npr.org/2018/07/25/632300960/federal-lawsuit-against-president-trumps-business-interests-allowed-to-proceed,https://www.theatlantic.com/amp/article/566051/,https://www.businessinsider.com/ivanka-trump-closing-fashion-business-ethics-experts-respond-2018-7,https://www.wsj.com/articles/trump-organization-finance-chief-called-to-testify-before-federal-grand-jury-1532622947?mod=e2twp,https://www.washingtonpost.com/news/morning-mix/wp/2018/07/27/trumps-emoluments-battle-how-a-scholars-journey-through-200-years-of-dictionaries-helped-win-a-historic-ruling/?utm_term=.25bb86879b9b,https://www.washingtonpost.com/politics/at-president-trumps-hotel-in-new-york-revenue-went-up-this-spring--thanks-to-a-visit-from-big-spending-saudis/2018/08/03/58755392-9112-11e8-bcd5-9d911c784c38_story.html?utm_term=.3a97c3f2cf0f,https://abcnews.go.com/amp/Business/wireStory/trumps-scottish-resort-expand-raising-ethics-concerns-56822706,http://fortune.com/2018/07/27/who-is-allen-weisselberg-trump-finance-chief/,https://www.nbcnews.com/politics/donald-trump/trump-s-d-c-hotel-clubhouse-his-fans-may-also-n898041,https://www.today.com/video/is-dc-s-trump-international-hotel-a-conflict-of-interest-for-the-president-1294601283992,https://www.washingtonpost.com/politics/justice-department-seeks-to-halt-lawsuit-involving-president-trumps-business/2018/08/17/0633c454-a23f-11e8-8e87-c869fe70a721_story.html?utm_term=.0486d0daf301,https://www.mcclatchydc.com/news/politics-government/white-house/article216249755.html,https://www.politico.com/story/2018/08/13/trump-white-house-staff-golf-clubs-perks-776098,https://www.nbcbayarea.com/news/local/San-Francisco-Ethics-Official-Files-Suit-Against-Secret-Service-Over-Trump-Jrs-India-Trip-Records-490844011.html?amp=y,https://www.cnn.com/2018/08/22/politics/michael-cohen-trump-foundation-subpoena/index.html,https://mobile.reuters.com/article/amp/idUSKCN1L91MS,https://www.npr.org/2018/08/24/641706036/why-the-trump-organizations-business-secrets-may-soon-be-in-the-hands-of-prosecu,https://www.propublica.org/article/trump-inc-podcast-paul-manafort-trial-begins,https://www.propublica.org/article/trump-inc-podcast-michael-cohen-and-paul-manafort-two-cases-that-shook-the-trump-world","488,Unnamed record",,,
Trump Education,Active,0,,,Approved,,,338,,,
DJNJ Frito,Resolved,0,,,Approved,,,"879,Unnamed record,878",,,
Trump 767 Management,Unclear,0,,missing status,Approved,,,297,,,
Clyde Hall,Active,0,,,Approved,,,32,,,
Le Chateau des Palmiers,Unclear,2,Trump's resort on the island of St. Martin.,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.npr.org/2017/05/11/527811206/sale-of-trump-property-raises-ethical-questions-about-potential-buyers-motives,https://www.washingtonpost.com/news/post-politics/wp/2017/08/01/the-asking-price-for-president-trumps-caribbean-estate-has-been-cut-dramatically/?utm_term=.63fee190a91a",,,,
Trump Marks Egypt,Active,0,,,Approved,,,"408,407",,,
Trump Mortgage,Unclear,2,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.washingtonpost.com/politics/trump-mortgage-failed-heres-what-that-says-about-the-gop-front-runner/2016/02/28/f8701880-d00f-11e5-88cd-753e80cd29ad_story.html?utm_term=.246ad0d15e54,http://money.cnn.com/2016/03/14/pf/trump-mortgage/index.html",,,,
Principal Funds,Active,0,,,Approved,,,"1474,Unnamed record,1473,1475",,,
Schlumberger LTD,Resolved,0,,,Approved,,,"1515,1517",,,
Trump Toronto Development,Active,1,,,Approved,,https://www.washingtonpost.com/business/economy/a-scramble-to-assess-the-dangers-of-president-elects-global-business-empire/2016/11/20/1bbdc2a2-ad18-11e6-a31b-4b6397e625d0_story.html,520,,,
Trump Hotel Rio De Janeiro,Unclear,4,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.nytimes.com/2016/11/26/us/politics/donald-trump-international-business.html?_r=1,https://www.washingtonpost.com/world/the_americas/trump-company-pulls-its-name-off-a-brazil-hotel-caught-up-in-an-investigation/2016/12/13/c332dc2c-b078-4885-8a29-5f29b7da442e_story.html?utm_term=.3f329b9e8342,https://www.nytimes.com/2016/12/14/world/americas/donald-trump-hotel-rio-brazil-investigation.html,https://www.nytimes.com/2016/12/21/business/economy/trump-organization-labor-unions-hotels.html",,,,
DT Marks Pune II,Active,0,,,Approved,,,"109,108,919,920",,,
East 61 St. Company,Active,0,,,Approved,,,130,,,
K Astoria,Active,0,,,Approved,connected to record w/ no ID,,"1143,807,808,809,810,1142,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record",,,
Trump Marks Baja,Unclear,0,,to discuss,Approved,,,"396,395",,,
State of California,Resolved,0,,,Approved,,,"812,814,813,811",,,
Hudson Waterfront Associates III,Active,0,,,Approved,,,156,,,
Fifty Seven Management,Active,0,,,Approved,,,137,,,
THC Central Reservations,Active,0,,,Approved,,,"231,230,1576,1577",,,
State of Virginia,Resolved,0,,,Approved,connected to record w/ no ID,,"Unnamed record,Unnamed record",,,
MGM,Unclear,1,"Real estate tycoon (and now U.S. President) Donald Trump was the show's host for the first fourteen seasons. After he declared his candidacy for the presidency, NBC announced that actor and former California Governor Arnold Schwarzenegger would become the new host of The Celebrity Apprentice. In December 2016, MGM confirmed to Variety that Trump has retained his EP credit on the series. The larger issue for MGM, NBC, and the White House is the payment that Trump will receive for the series. It’s unclear what his per-episode fee is, but it is likely to be in the low five-figures, at the minimum.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",http://variety.com/2016/tv/news/donald-trump-mark-burnett-celebrity-apprentice-executive-producer-1201937420/,,,,
Wallkill Apartments Associates,Active,0,,Active on Ivanka '17.,Approved,connected to record w/ no ID,,"Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record",,,
Korean Aerospace Industries,Unclear,2,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.citizen.org/sites/default/files/may_2018_cohen_complaint_final.pdf,https://www.cnn.com/2018/05/09/politics/michael-cohen-trump-lobbying/index.html",,,,
Merritt Associates,Active,0,,,Approved,,,"1293,1292",,,
TIHM Member,Active,0,,,Approved,,,275,,,
Triborough NY Bridge & Tunnel Authority,Resolved,0,,,Approved,connected to record w/ no ID,,"Unnamed record,Unnamed record",,,
Nk 80 Maiden Holdings,Unclear,0,,,to correct,,,,,,
Indian Hills Holdings (formerly Indian Hills Development),Active,0,,,Approved,,,164,,,
HWA 555 Owners,Active,0,,,Approved,,,162,,,
GEPT Delmonico,Active,0,,,Approved,,,145,,,
Trump Marks Jersey City,Active,0,,,Approved,,,"417,418",,,
Hudson Waterfront Associates I,Active,0,,,Approved,,,154,,,
Trump Marks Soho,Active,0,,,Approved,,,"451,452",,,
"The Patriot Legal Defense Fund Trust, LLC",Unclear,1,"The Patriot Legal Defense Fund Trust, LLC is a pro-Trump legal fund with anonymous backing. It's intended to help pay legal bills for staffers from the Trump campaign, the transition and the White House. The fund's manager is former Congresswoman Nan Hayworth. Here she is in a promo video.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.npr.org/2018/06/15/620230403/legal-defense-funds-for-trump-allies-multiply,,,,
THC Imea Development,Active,0,,,Approved,,,241,,,
Trump Park Avenue,Active,0,,,Approved,connected to record w/ no ID,,"498,497,Unnamed record,Unnamed record",,,
DT Tower I,Active,3,,,Approved,,"http://www.mcclatchydc.com/news/politics-government/white-house/article210477439.html,https://www.forbes.com/trump-tenants/#4fcc6c891d32,https://www.washingtonpost.com/amphtml/politics/as-tariffs-near-trumps-business-empire-includes-china-ties/2018/07/05/9bfd1056-7956-11e8-aeee-4d04c8ac6158_story.html","121,120",,,
Cadre,Unclear,1,"A real estate technology startup co-founded and partly owned by White House senior adviser Jared Kushner. Kushner doesn't play an active role in Cadre's operations, company officials say when asked about the president's son-in-law. But he hasn't divested his Cadre stake",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","""http://www.chicagotribune.com/business/national/ct-kushner-cadre-softbank-funds-20180522-story,amp.html""",,,,
American Idea,Unclear,1,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://mobile.nytimes.com/2018/06/21/business/trumps-kushners-end-hotel-deals.html,,,,
Flatbush 340 Lender,Active,0,,,Approved,connected to record w/ no ID,,"1006,709,Unnamed record",,,
Trump Marks Panama,Active,4,,,Approved,,"https://www.washingtonpost.com/business/economy/a-scramble-to-assess-the-dangers-of-president-elects-global-business-empire/2016/11/20/1bbdc2a2-ad18-11e6-a31b-4b6397e625d0_story.html,https://www.apnews.com/ce4dbdd4446c4862bb9c483425554c67/Trump-officials-fight-eviction-from-Panama-hotel-they-manage,http://www.businessinsider.com/trump-organization-panama-hotel-conflict-2018-3,https://www.apnews.com/ce4dbdd4446c4862bb9c483425554c67/Trump-officials-fight-eviction-from-Panama-hotel-they-manage","435,436",,,
Honest Buildings,Active,0,,,Approved,,,1047,,,
TNGC Dutchess County (Formerly Trump Marks Classic Cars),Active,0,,,Approved,,,"285,286",,,
Utah St Ser A,Resolved,0,,,to correct,,,,,,
Trump Golf Acquisitions,Active,0,,,Approved,,,353,,,
Trump Marks Las Vegas,Active,0,,,Approved,,,"419,420",,,
Cranbury Building Associates,Resolved,0,,,Approved,,,"859,860",,,
NBC,Unclear,1,"Real estate tycoon (and now U.S. President) Donald Trump was the show's host for the first fourteen seasons. After he declared his candidacy for the presidency, NBC announced that actor and former California Governor Arnold Schwarzenegger would become the new host of The Celebrity Apprentice. In December 2016, MGM confirmed to Variety that Trump has retained his EP credit on the series. The larger issue for MGM, NBC, and the White House is the payment that Trump will receive for the series. It’s unclear what his per-episode fee is, but it is likely to be in the low five-figures, at minimum.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",http://variety.com/2016/tv/news/donald-trump-mark-burnett-celebrity-apprentice-executive-producer-1201937420/,,,,
The Best Real Estate Advice I Ever Received,Active,0,,,Approved,,,268,,,
Capital Group,Active,0,,,Approved,,,"975,974",,,
THC Venture II,Active,0,,,Approved,,,"263,262,1599,1600",,,
Franklin Templeton Investments,Active,0,,,Approved,,,"1569,1571,1570,1568",,,
Trump Korea,Active,0,,,Approved,,,"377,376",,,
Flatbush 340,Active,0,,,to correct,,,,,,
KF- C-III Recovery Fund II,Resolved,0,,,Approved,,,"1200,1201",,,
DT Marks Rio,Active,1,,,Approved,,https://www.nytimes.com/2016/11/26/us/politics/donald-trump-international-business.html?_r=1,"112,113,924,925",,,
Park Street Capital,Resolved,0,,,Approved,,,"1205,Unnamed record,1204",,,
