ID,pubstatus,Internal Notes,Business Interest Details,Conflict,Conflicting Entity,Family Member,Owner 1,Pct 1,Owner 2,Pct 2,Owner 3,Pct 3,Owner 4,Pct 4,Total,EntityStatus,Ethics Doc 1,Ethics Doc 2,Ethics Doc 3,2015,2016,2017,Public Notes,Conflict Status (archive)
1005,approved,,"Jared Kushner served as Non-member Manager of Flatbush 340 Lender, LLC from Dec 1, 2015, to Jan 1, 2017. Jared Kushner received $100,001 - $1,000,000 and $15,001 - $50,000 in Interest income via two separate transactions from Flatbush 340 Lender LLC (Loan Receivable from 9 Dekalb Owner LLC; Brooklyn, NY) the year before his appointment as Pres. Trump's senior adviser. Because there is no indication his interest in this entity has been divested or placed into a blind trust, it is marked in this database as an active potential conflict of interest.",Flatbush 340 Lender,"""Flatbush 340 Lender LLC (Loan Receivable from 9 Dekalb Owner LLC; Brooklyn, NY)""",Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active
1006,approved,,"Ivanka Trump received $100,001 - $1,000,000 and $15,001 - $50,000 in Interest income via two separate transactions from FLATBUSH 340 LENDER, LLC (Loan Receivable from 9 Dekalb Owner LLC; Brooklyn, NY) the year before her appointment as her father&#39;s presidential adviser.",Flatbush 340 Lender,"""Flatbush 340 Lender, LLC (Loan Receivable from 9 Dekalb Owner LLC; Brooklyn, NY)""",Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active
140,,,"Former president/treasurer/director of Flights Inc. (F/K/A Trump Flights Inc.), of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, is not inactive nor dormant, and not part of an entity structure or license deal.",Flights (Formerly Trump Flights),Flights Inc. (F/K/A Trump Flights Inc.),Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
1008,approved,,"Jared Kushner served as Vice President &amp; Authorized Signatory of Florham Park Developers Corp. (Commercial Real Estate in Florham Park, NJ) from Jun 1, 2009, to Jan 1, 2017.",Florham Park Developers,"""Florham Park Developers Corp. (Commercial Real Estate In Florham Park, NJ)""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved
1010,approved,,"Jared Kushner received $100,001 - $1,000,000 in Rent or Royalties income from FLORHAM PARK REALTY ASSOCIATES, LLC (Commercial Real Estate in Florham Park, NJ) the year before his appointment as Pres. Trump&#39;s senior adviser.",Florham Park Realty Associates,"""Florham Park Realty Associates, LLC (Commercial Real Estate In Florham Park, NJ)""",Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active
1009,,,"Ivanka Trump received $100,001 - $1,000,000 in Rent or Royalties income from FLORHAM PARK REALTY ASSOCIATES, LLC (Commercial Real Estate in Florham Park, NJ) the year before her appointment as her father&#39;s presidential adviser.",,"""Florham Park Realty Associates, LLC (Commercial Real Estate In Florham Park, NJ)""",Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active
141,,,"Former member of Florida Properties Management LLC, of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and provides back office support functions to other entities.",Florida Properties Management,Florida Properties Management LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
142,,,"Former member of the now-dormant or inactive Fontainbleu Apartments LLC, of which Pres. Trump retains an ownership interest.",Fontainbleu Apartments,Fontainbleu Apartments LLC,Donald Trump,DJT Holdings LLC,25.0,Trump Family Members,75.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
,approved,Missing from Working Database 06/22/2018 -SWANSON,,K Maryland Associates,"""FONTANA MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,,0,Active,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""FONTANA MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
,approved,Missing from Working Database 06/22/2018 -SWANSON,,K Maryland Associates,"""FONTANA, LLC (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""FONTANA MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,0,Active,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""FONTANA, LLC (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""FONTANA MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
1011,,This asset has been divested.,"Ivanka Trump received $5,001 - $15,000 in Interest income from FORD MTR CR CO NT, bonds the year before her appointment as her father&#39;s presidential adviser.",Ford Motor Company,"""Ford Mtr Cr Co NT, Bonds""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Resolved
1012,approved,"*This asset has been divested. After having been inadvertently omitted, this asset was added during the
ordinary review process with OGE.","Jared Kushner received $5,001 - $15,000 in Interest income from FORD MTR CR CO NT, bonds the year before his appointment as Pres. Trump&#39;s senior adviser.",Ford Motor Company,"""Ford Mtr Cr Co NT, Bonds""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Resolved
629,,,"Former trustee of Fred C. Trump, GRAT Trust- F/B/O Elizabeth Trump Grau. The trust&#39;s current activity status and control structures are not reported.",,"""Fred C. Trump, Grat Trust- F/B/O Elizabeth Trump Grau""",Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
1013,approved,Notable that the person whose special job it is to broker peace in the Middle East is a former border member of this org.,"Jared Kushner served as Board Member of Friends of IDF (Non-Profit) from Mar 1, 2014, to Jan 1, 2017.",Friends of IDF (Israel Defense Forces),Friends of IDF (Non-Profit),Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved
143,,,Galbreath Columbus Circle Development Associates LP owns 50 percent of One Central Park West Associates.,Galbreath Columbus Circle Development Associates,Galbreath Columbus Circle Development Associates LP,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
1014,approved,,"Ivanka Trump received $15,001 - $50,000 in Interest income from GALLANT FUNDING, LP (Lending to real estate developers for real estate projects in New York and New Jersey) the year before her appointment as her father&#39;s presidential adviser.",Gallant Funding,"""Gallant Funding, LP (Lending To Real Estate Developers for Real Estate Projects In New York And New Jersey)""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved
1015,approved,,"Jared Kushner received $15,001 - $50,000 in Interest income from GALLANT FUNDING, LP (Lending to real estate developers for real estate projects in New York and New Jersey) the year before his appointment as Pres. Trump&#39;s senior adviser. This asset has been divested.",Gallant Funding,"""Gallant Funding, LP (Lending To Real Estate Developers for Real Estate Projects In New York And New Jersey)""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved
1016,,,"Ivanka Trump served as Trustee of GCM Trust from Apr 1, 2014, until Dec 1, 2016. Ivanka Trump lists GCM Trust (Trustee; New York, NY) as an employment-related asset valued at (no value reported). In the year before taking her unpaid position as assistant to her father in his presidency, she earned $50,000 in Trustee Fees income. Because there is no indication her interest in this entity has been divested or placed into a blind trust, it is marked in this database as an active potential conflict of interest.",,GCM Trust,Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Active
1019,approved,,"Ivanka Trump received $1,000,001 - $5,000,000 and $100,001 - $1,000,000 in Rent or Royalties income via two distributions from GELLERT 80 WEST END, LLC (Residential and Commercial Real Estate in Long Branch, NJ and Astoria, NY) the year before her appointment as her father&#39;s presidential adviser.",Gellert 80 West End,"""Gellert 80 West End, LLC (Residential And Commercial Real Estate In Long Branch, NJ And Astoria, NY)""",Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
1021,approved,,"Jared Kushner received $1,000,001 - $5,000,000 and $100,001 - $1,000,000 in Rent or Royalties income via two distributions from GELLERT 80 WEST END, LLC (Residential and Commercial Real Estate in Long Branch, NJ and Astoria, NY) the year before his appointment as Pres. Trump’s senior adviser. Jared Kushner served as Managing Member of Gellert 80 West End, LLC from Jul 1, 2013, to Jan 1, 2017. Although he has resigned his position(s) with this entity, it is also disclosed an asset; therefore, this database marks the potential conflict of interest as active.",Gellert 80 West End,"""Gellert 80 West End, LLC (Residential And Commercial Real Estate In Long Branch, NJ And Astoria, NY)""",Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
,approved,"Missing from Working Database 06/17/2018 -SWANSON

",,Kushner Philadelphia,"""George Street Partners, LP (Residential Real Estate in Philadelphia, PA)""",Jared Kushner,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,,0,Active,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Kushner Philadelphia,"""George Street Partners, LP (Residential Real Estate in Philadelphia, PA)""",Ivanka Trump,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active
1022,approved,,"Jared Kushner served as Special Member of Georgetown Village I Owner LLC from Jun 1, 2011, to Jan 1, 2017.",Kushner Midwest Partners 1,Georgetown Village I Owner LLC,Jared Kushner,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved
,approved,*Missing. Added on: 7/20/2018 ~Swanson,,Kushner Midwest Partners 1,Georgetown Village I Owner LLC,Ivanka Trump,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
1023,approved,,"Jared Kushner served as Special Member of Georgetown Village II Owner LLC from Jun 1, 2011, to Jan 1, 2017.",Kushner Midwest Partners 1,Georgetown Village II Owner LLC,Jared Kushner,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved
,approved,*Missing. Added on: 7/20/2018 ~Swanson,,Kushner Midwest Partners 1,Georgetown Village II Owner LLC,Ivanka Trump,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
1024,approved,,"Jared Kushner served as Special Member of Georgetown Village III Owner LLC from Jun 1, 2011, to Jan 1, 2017.",Kushner Midwest Partners 1,Georgetown Village III Owner LLC,Jared Kushner,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved
,approved,*Missing. Added on: 7/20/2018 ~Swanson,,Kushner Midwest Partners 1,Georgetown Village III Owner LLC,Ivanka Trump,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
1025,approved,,"Jared Kushner served as Special Member of Georgetown Village IV Owner LLC from Jun 1, 2011, to Jan 1, 2017.",Kushner Midwest Partners 1,Georgetown Village IV Owner LLC,Jared Kushner,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved
