ID,pubstatus,Internal Notes,Business Interest Details,Conflict,Conflicting Entity,Family Member,Owner 1,Pct 1,Owner 2,Pct 2,Owner 3,Pct 3,Owner 4,Pct 4,Total,EntityStatus,Ethics Doc 1,Ethics Doc 2,Ethics Doc 3,2015,2016,2017,Public Notes,Conflict Status (archive),2018
,approved,Missing from Working Database 06/22/2018 -SWANSON,,K Maryland Associates,"""HARBOR POINT I, II, IV MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""SRH/LA BALTIMORE MEZZANINE, LLC (Residential Real Estate in Baltimore County, MD)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""HARBOR POINT I, II, IV MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""SRH/LA BALTIMORE MEZZANINE, LLC (Residential Real Estate in Baltimore County, MD)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,Iroquois Properties,"""HARLEM 151-133 ASSOCIATES, LLC (Residential Real Estate in New York, NY)""",Jared Kushner,"""HARLEM PORTFOLIO PROPERTIES, LLC (Residential Real Estate in New York, NY)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Iroquois Properties,"""HARLEM 151-133 ASSOCIATES, LLC (Residential Real Estate in New York, NY)""",Ivanka Trump,"""HARLEM PORTFOLIO PROPERTIES, LLC (Residential Real Estate in New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,Iroquois Properties,"""HARLEM PORTFOLIO PROPERTIES, LLC (Residential Real Estate in New York, NY)""",Jared Kushner,"""Iroqouis Properties, LP (Residential Real Estate In New York, NY)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Iroquois Properties,"""HARLEM PORTFOLIO PROPERTIES, LLC (Residential Real Estate in New York, NY)""",Ivanka Trump,"""Iroqouis Properties, LP (Residential Real Estate In New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
1037,approved,,Ivanka Trump received None (or less than $201) in (income type not disclosed) income from HARTFORD WORLD BOND FUND I (HWDIX) the year before her appointment as her father&#39;s presidential adviser.,Hartford Funds,Hartford World Bond Fund I (HWDIX),Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
1038,approved,,Jared Kushner received None (or less than $201) in (income type not disclosed) income from HARTFORD WORLD BOND FUND I (HWDIX) the year before his appointment as Pres. Trump&#39;s senior adviser.,Hartford Funds,Hartford World Bond Fund I (HWDIX),Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,Kushner Midwest Partners 1,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",Jared Kushner,"""HEARTLAND MULTIFAMILY JV LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/20/2018 ~Swanson,,Kushner Midwest Partners 1,"""HEARTLAND MEZZANINE ASSOCIATES, LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",Ivanka Trump,"""HEARTLAND MULTIFAMILY JV LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,Kushner Midwest Partners 1,"""HEARTLAND MULTIFAMILY JV LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",Jared Kushner,"""MIDWEST PARTNERS 1 LLC (Residential Real Estate in Toledo, Middletown, Akron & Bedford Heights, OH, Pittsburgh, PA, and Speedway, IN)""",,"""Kushner Midwest Partners 1 LLC (Residential Real Estate In Toledo, Middletown, Akron & Bedford Heights, Oh, Pittsburgh, Pa & Speedway, In)""",,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,Kushner Midwest Partners 1,"""HEARTLAND MULTIFAMILY JV LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",Ivanka Trump,"""MIDWEST PARTNERS 1 LLC (Residential Real Estate in Toledo, Middletown, Akron & Bedford Heights, OH, Pittsburgh, PA, and Speedway, IN)""",,"""Kushner Midwest Partners 1 LLC (Residential Real Estate In Toledo, Middletown, Akron & Bedford Heights, Oh, Pittsburgh, Pa & Speedway, In)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
149,approved,,"Former president of the now-dormant or inactive Helicopter Air Services, Inc., of which Pres. Trump retains an ownership interest.",Helicopter Air Services,"""Helicopter Air Services, Inc.""",Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
1040,approved,"July 25, 2018 HN: See friendly name verification at https://www.hennessyfunds.com/funds/gas/investor. ","Jared Kushner received $15,001 - $50,000 in (income type not disclosed) income from Hennessy Gas Utility Index Fund Investor Class Shares (GASFX) the year before his appointment as Pres. Trump's senior adviser. This asset has been divested.",Hennessy Funds,Hennessy Gas Utility Index Fund Investor Class Shares (GASFX),Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved,
1039,approved,"SEP 17, 2018 HN: Assigned friendly name per note in Jared's record for Hennessy Gas Utility Index Fund. ","Ivanka Trump received $15,001 - $50,000 in (income type not disclosed) income from Hennessy Gas Utility Index Fund Investor Class Shares (GASFX) the year before her appointment as her father&#39;s presidential adviser. This asset has been divested.",Hennessy Funds,Hennessy Gas Utility Index Fund Investor Class Shares (GASFX),Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,This asset has been divested.,Resolved,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,K Maryland Associates,"""HIGHLAND #179 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""HIGHLAND #179 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,K Maryland Associates,"""HIGHLAND #179, LLC (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""HIGHLAND #179 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""HIGHLAND #179, LLC (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""HIGHLAND #179 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,K Maryland Associates,"""HIGHLAND #241 GP, INC. (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""HIGHLAND #241 GP, INC. (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,K Maryland Associates,"""HIGHLAND #241, LLLP (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""HIGHLAND #241 GP, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""HIGHLAND #241, LLLP (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""HIGHLAND #241 GP, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,K Maryland Associates,"""HIGHLAND #689 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""HIGHLAND #689 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/23/2018 -SWANSON,,K Maryland Associates,"""HIGHLAND #689, LLC (Residential Real Estate in Baltimore County, MD)""",Jared Kushner,"""HIGHLAND #689 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/19/2018 ~Swanson,,K Maryland Associates,"""HIGHLAND #689, LLC (Residential Real Estate in Baltimore County, MD)""",Ivanka Trump,"""HIGHLAND #689 MANAGER, INC. (Residential Real Estate in Baltimore County, MD)""",,"""SRH/LA CHESAPEAKE MEZZANINE, LLC (Residential Real Estate in Baltimore and Prince George's County, MD)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
150,approved,,"Former director/vice-president of the now-dormant or inactive Highlander Hall, Inc., in which Pres. Trump retains an ownership interest. The company&#39;s current activity status and ownership structure are not articulated.",Highlander Hall,"""Highlander Hall, Inc.""",Donald Trump,,,,,,,,0.0,0,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Unclear,
151,approved,,"Has held an investment in United Technologies Corp. bonds. United Technologies Corp. is the parent company of Carrier Corp. and UTEC, which make heating and air conditioning products. The asset was listed in Trump&#39;s 2016 financial disclosure, but not in his disclosure from 2017.",Holds United Technologies,Holds United Technologies Corp,Donald Trump,,,,,,,,0.0,0,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Unclear,
1044,approved,,"Jared Kushner received $402 - $2,000 in Dividends Capital Gains income and $0 - $200 in (income type not disclosed) via a third distribution from HOME DEPOT INC the year before his appointment as Pres. Trump's senior adviser. Because this asset reportedly has been divested, it is marked as a resolved potential conflict of interest. ",Home Depot,Home Depot Inc,Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,checked,,Resolved,
1041,approved,,"Ivanka Trump received $201 - $1,000 each in two separate transactions of Dividends Capital Gains income, and None (or less than $201) in (income type not disclosed) income, from HOME DEPOT INC the year before her appointment as her father&#39;s presidential adviser. This asset has been divested. ",Home Depot,Home Depot Inc,Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,checked,This asset has been divested.,Resolved,
1047,approved,,"Jared Kushner served as Board Member of Honest Buildings (Real Estate Software Company) from Nov 1, 2013, to Nov 1, 2015. He was involved with the company Investor on behalf of Thrive Capital, his brother Joshua&#39;s venture capital firm, which was a major backer of the startup.",Honest Buildings,Honest Buildings (Real Estate Software Company),Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Active,
152,approved,,"In 2017, Pres. Trump earned $15,001 - $50,000 in royalties income from How to Get Rich, valued at . Publisher: Random House. Underlying Assets: book. Location: New York, NY. Value not readily ascertainable. (Published 2004)",How To Get Rich,How To Get Rich,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
